Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_23_896,VSS,Metal1,437.5260,105.3790,0.000000
FILLER_23_889,VSS,Metal1,434.1660,105.3790,0.000000
FILLER_23_882,VSS,Metal1,430.8060,105.3790,0.000000
FILLER_23_875,VSS,Metal1,427.4460,105.3790,0.000000
FILLER_23_868,VSS,Metal1,424.0860,105.3790,0.000000
FILLER_23_861,VSS,Metal1,420.7260,105.3790,0.000000
FILLER_23_854,VSS,Metal1,417.3660,105.3790,0.000000
FILLER_23_847,VSS,Metal1,414.0060,105.3790,0.000000
FILLER_23_840,VSS,Metal1,410.6460,105.3790,0.000000
FILLER_23_833,VSS,Metal1,407.2860,105.3790,0.000000
FILLER_23_826,VSS,Metal1,403.9260,105.3790,0.000000
FILLER_23_819,VSS,Metal1,400.5660,105.3790,0.000000
FILLER_23_812,VSS,Metal1,397.2060,105.3790,0.000000
FILLER_23_805,VSS,Metal1,393.8460,105.3790,0.000000
FILLER_23_798,VSS,Metal1,390.4860,105.3790,0.000000
FILLER_23_791,VSS,Metal1,387.1260,105.3790,0.000000
FILLER_23_784,VSS,Metal1,383.7660,105.3790,0.000000
FILLER_23_777,VSS,Metal1,380.4060,105.3790,0.000000
FILLER_23_770,VSS,Metal1,377.0460,105.3790,0.000000
FILLER_23_763,VSS,Metal1,373.6860,105.3790,0.000000
FILLER_23_756,VSS,Metal1,370.3260,105.3790,0.000000
FILLER_23_749,VSS,Metal1,366.9660,105.3790,0.000000
FILLER_23_742,VSS,Metal1,363.6060,105.3790,0.000000
FILLER_23_735,VSS,Metal1,360.2460,105.3790,0.000000
FILLER_23_728,VSS,Metal1,356.8860,105.3790,0.000000
FILLER_23_721,VSS,Metal1,353.5260,105.3790,0.000000
FILLER_23_714,VSS,Metal1,350.1660,105.3790,0.000000
FILLER_23_707,VSS,Metal1,346.8060,105.3790,0.000000
FILLER_23_700,VSS,Metal1,343.4460,105.3790,0.000000
FILLER_23_693,VSS,Metal1,340.0860,105.3790,0.000000
FILLER_23_686,VSS,Metal1,336.7260,105.3790,0.000000
FILLER_23_679,VSS,Metal1,333.3660,105.3790,0.000000
FILLER_23_672,VSS,Metal1,330.0060,105.3790,0.000000
FILLER_23_665,VSS,Metal1,326.6460,105.3790,0.000000
FILLER_23_658,VSS,Metal1,323.2860,105.3790,0.000000
FILLER_23_651,VSS,Metal1,319.9260,105.3790,0.000000
FILLER_23_644,VSS,Metal1,316.5660,105.3790,0.000000
FILLER_23_637,VSS,Metal1,313.2060,105.3790,0.000000
FILLER_23_630,VSS,Metal1,309.8460,105.3790,0.000000
FILLER_23_623,VSS,Metal1,306.4860,105.3790,0.000000
FILLER_23_616,VSS,Metal1,303.1260,105.3790,0.000000
FILLER_23_609,VSS,Metal1,299.7660,105.3790,0.000000
FILLER_23_602,VSS,Metal1,296.4060,105.3790,0.000000
FILLER_23_595,VSS,Metal1,293.0460,105.3790,0.000000
FILLER_23_588,VSS,Metal1,289.6860,105.3790,0.000000
FILLER_23_581,VSS,Metal1,286.3260,105.3790,0.000000
FILLER_23_574,VSS,Metal1,282.9660,105.3790,0.000000
FILLER_23_567,VSS,Metal1,279.6060,105.3790,0.000000
FILLER_23_560,VSS,Metal1,276.2460,105.3790,0.000000
FILLER_23_553,VSS,Metal1,272.8860,105.3790,0.000000
FILLER_23_546,VSS,Metal1,269.5260,105.3790,0.000000
FILLER_23_539,VSS,Metal1,266.1660,105.3790,0.000000
FILLER_23_532,VSS,Metal1,262.8060,105.3790,0.000000
FILLER_23_525,VSS,Metal1,259.4460,105.3790,0.000000
FILLER_23_518,VSS,Metal1,256.0860,105.3790,0.000000
FILLER_23_511,VSS,Metal1,252.7260,105.3790,0.000000
FILLER_23_504,VSS,Metal1,249.3660,105.3790,0.000000
FILLER_23_497,VSS,Metal1,246.0060,105.3790,0.000000
FILLER_23_490,VSS,Metal1,242.6460,105.3790,0.000000
FILLER_23_483,VSS,Metal1,239.2860,105.3790,0.000000
FILLER_23_476,VSS,Metal1,235.9260,105.3790,0.000000
FILLER_23_469,VSS,Metal1,232.5660,105.3790,0.000000
FILLER_23_462,VSS,Metal1,229.2060,105.3790,0.000000
FILLER_23_455,VSS,Metal1,225.8460,105.3790,0.000000
FILLER_23_448,VSS,Metal1,222.4860,105.3790,0.000000
FILLER_23_441,VSS,Metal1,219.1260,105.3790,0.000000
FILLER_23_434,VSS,Metal1,215.7660,105.3790,0.000000
FILLER_23_427,VSS,Metal1,212.4060,105.3790,0.000000
FILLER_23_420,VSS,Metal1,209.0460,105.3790,0.000000
FILLER_23_413,VSS,Metal1,205.6860,105.3790,0.000000
FILLER_23_406,VSS,Metal1,202.3260,105.3790,0.000000
FILLER_23_399,VSS,Metal1,198.9660,105.3790,0.000000
FILLER_23_392,VSS,Metal1,195.6060,105.3790,0.000000
FILLER_23_385,VSS,Metal1,192.2460,105.3790,0.000000
FILLER_23_378,VSS,Metal1,188.8860,105.3790,0.000000
FILLER_23_371,VSS,Metal1,185.5260,105.3790,0.000000
FILLER_23_364,VSS,Metal1,182.1660,105.3790,0.000000
FILLER_23_357,VSS,Metal1,178.8060,105.3790,0.000000
FILLER_23_350,VSS,Metal1,175.4460,105.3790,0.000000
FILLER_23_343,VSS,Metal1,172.0860,105.3790,0.000000
FILLER_23_336,VSS,Metal1,168.7260,105.3790,0.000000
FILLER_23_329,VSS,Metal1,165.3660,105.3790,0.000000
FILLER_23_322,VSS,Metal1,162.0060,105.3790,0.000000
FILLER_23_315,VSS,Metal1,158.6460,105.3790,0.000000
FILLER_23_308,VSS,Metal1,155.2860,105.3790,0.000000
FILLER_23_301,VSS,Metal1,151.9260,105.3790,0.000000
FILLER_23_294,VSS,Metal1,148.5660,105.3790,0.000000
FILLER_23_287,VSS,Metal1,145.2060,105.3790,0.000000
FILLER_23_280,VSS,Metal1,141.8460,105.3790,0.000000
FILLER_23_273,VSS,Metal1,138.4860,105.3790,0.000000
FILLER_23_266,VSS,Metal1,135.1260,105.3790,0.000000
FILLER_23_259,VSS,Metal1,131.7660,105.3790,0.000000
FILLER_23_252,VSS,Metal1,128.4060,105.3790,0.000000
FILLER_23_245,VSS,Metal1,125.0460,105.3790,0.000000
FILLER_23_238,VSS,Metal1,121.6860,105.3790,0.000000
FILLER_23_231,VSS,Metal1,118.3260,105.3790,0.000000
FILLER_23_224,VSS,Metal1,114.9660,105.3790,0.000000
FILLER_23_217,VSS,Metal1,111.6060,105.3790,0.000000
FILLER_23_210,VSS,Metal1,108.2460,105.3790,0.000000
FILLER_23_203,VSS,Metal1,104.8860,105.3790,0.000000
FILLER_23_196,VSS,Metal1,101.5260,105.3790,0.000000
FILLER_23_189,VSS,Metal1,98.1660,105.3790,0.000000
FILLER_23_182,VSS,Metal1,94.8060,105.3790,0.000000
FILLER_23_175,VSS,Metal1,91.4460,105.3790,0.000000
FILLER_23_168,VSS,Metal1,88.0860,105.3790,0.000000
FILLER_23_161,VSS,Metal1,84.7260,105.3790,0.000000
FILLER_23_154,VSS,Metal1,81.3660,105.3790,0.000000
FILLER_23_147,VSS,Metal1,78.0060,105.3790,0.000000
FILLER_23_140,VSS,Metal1,74.6460,105.3790,0.000000
FILLER_23_133,VSS,Metal1,71.2860,105.3790,0.000000
FILLER_23_126,VSS,Metal1,67.9260,105.3790,0.000000
FILLER_23_119,VSS,Metal1,64.5660,105.3790,0.000000
FILLER_23_112,VSS,Metal1,61.2060,105.3790,0.000000
FILLER_23_105,VSS,Metal1,57.8460,105.3790,0.000000
FILLER_23_98,VSS,Metal1,54.4860,105.3790,0.000000
FILLER_23_91,VSS,Metal1,51.1260,105.3790,0.000000
FILLER_23_84,VSS,Metal1,47.7660,105.3790,0.000000
FILLER_23_77,VSS,Metal1,44.4060,105.3790,0.000000
FILLER_23_70,VSS,Metal1,41.0460,105.3790,0.000000
FILLER_23_63,VSS,Metal1,37.6860,105.3790,0.000000
FILLER_23_56,VSS,Metal1,34.3260,105.3790,0.000000
FILLER_23_49,VSS,Metal1,30.9660,105.3790,0.000000
FILLER_23_42,VSS,Metal1,27.6060,105.3790,0.000000
FILLER_23_35,VSS,Metal1,24.2460,105.3790,0.000000
FILLER_23_28,VSS,Metal1,20.8860,105.3790,0.000000
FILLER_23_21,VSS,Metal1,17.5260,105.3790,0.000000
FILLER_23_14,VSS,Metal1,14.1660,105.3790,0.000000
FILLER_23_7,VSS,Metal1,10.8060,105.3790,0.000000
FILLER_23_0,VSS,Metal1,7.4460,105.3790,0.000000
FILLER_22_1096,VSS,Metal1,532.0800,98.2800,0.000003
FILLER_22_1092,VSS,Metal1,530.8680,98.6560,0.000003
FILLER_22_1085,VSS,Metal1,528.2460,98.7400,0.000002
FILLER_22_1078,VSS,Metal1,524.8860,98.7400,0.000002
FILLER_22_1071,VSS,Metal1,521.5260,98.7400,0.000002
FILLER_22_1064,VSS,Metal1,518.1660,98.7400,0.000002
FILLER_22_1057,VSS,Metal1,514.8060,98.7400,0.000001
FILLER_22_1050,VSS,Metal1,511.4460,98.7400,0.000001
FILLER_22_1043,VSS,Metal1,508.0860,98.7400,0.000001
FILLER_22_1036,VSS,Metal1,504.7260,98.7400,0.000001
FILLER_22_1029,VSS,Metal1,501.3660,98.7400,0.000001
FILLER_22_1022,VSS,Metal1,498.0060,98.7400,0.000001
FILLER_22_1015,VSS,Metal1,494.6460,98.7400,0.000001
FILLER_22_1008,VSS,Metal1,491.2860,98.7400,0.000001
FILLER_22_1001,VSS,Metal1,487.9260,98.7400,0.000001
FILLER_22_994,VSS,Metal1,484.5660,98.7400,0.000000
FILLER_22_987,VSS,Metal1,481.2060,98.7400,0.000000
FILLER_22_980,VSS,Metal1,477.8460,98.7400,0.000000
FILLER_22_973,VSS,Metal1,474.4860,98.7400,0.000000
FILLER_22_966,VSS,Metal1,471.1260,98.7400,0.000000
FILLER_22_959,VSS,Metal1,467.7660,98.7400,0.000000
FILLER_22_952,VSS,Metal1,464.4060,98.7400,0.000000
FILLER_22_945,VSS,Metal1,461.0460,98.7400,0.000000
FILLER_22_938,VSS,Metal1,457.6860,98.7400,0.000000
FILLER_22_931,VSS,Metal1,454.3260,98.7400,0.000000
FILLER_22_924,VSS,Metal1,450.9660,98.7400,0.000000
FILLER_22_917,VSS,Metal1,447.6060,98.7400,0.000000
FILLER_22_910,VSS,Metal1,444.2460,98.7400,0.000000
FILLER_22_903,VSS,Metal1,440.8860,98.7400,0.000000
FILLER_22_896,VSS,Metal1,437.5260,98.7400,0.000000
FILLER_22_889,VSS,Metal1,434.1660,98.7400,0.000000
FILLER_22_882,VSS,Metal1,430.8060,98.7400,0.000000
FILLER_22_875,VSS,Metal1,427.4460,98.7400,0.000000
FILLER_22_868,VSS,Metal1,424.0860,98.7400,0.000000
FILLER_22_861,VSS,Metal1,420.7260,98.7400,0.000000
FILLER_22_854,VSS,Metal1,417.3660,98.7400,0.000000
FILLER_22_847,VSS,Metal1,414.0060,98.7400,0.000000
FILLER_22_840,VSS,Metal1,410.6460,98.7400,0.000000
FILLER_22_833,VSS,Metal1,407.2860,98.7400,0.000000
FILLER_22_826,VSS,Metal1,403.9260,98.7400,0.000000
FILLER_22_819,VSS,Metal1,400.5660,98.7400,0.000000
FILLER_22_812,VSS,Metal1,397.2060,98.7400,0.000000
FILLER_22_805,VSS,Metal1,393.8460,98.7400,0.000000
FILLER_22_798,VSS,Metal1,390.4860,98.7400,0.000000
FILLER_22_791,VSS,Metal1,387.1260,98.7400,0.000000
FILLER_22_784,VSS,Metal1,383.7660,98.7400,0.000000
FILLER_22_777,VSS,Metal1,380.4060,98.7400,0.000000
FILLER_22_770,VSS,Metal1,377.0460,98.7400,0.000000
FILLER_22_763,VSS,Metal1,373.6860,98.7400,0.000000
FILLER_22_756,VSS,Metal1,370.3260,98.7400,0.000000
FILLER_22_749,VSS,Metal1,366.9660,98.7400,0.000000
FILLER_22_742,VSS,Metal1,363.6060,98.7400,0.000000
FILLER_22_735,VSS,Metal1,360.2460,98.7400,0.000000
FILLER_22_728,VSS,Metal1,356.8860,98.7400,0.000000
FILLER_22_721,VSS,Metal1,353.5260,98.7400,0.000000
FILLER_22_714,VSS,Metal1,350.1660,98.7400,0.000000
FILLER_22_707,VSS,Metal1,346.8060,98.7400,0.000000
FILLER_22_700,VSS,Metal1,343.4460,98.7400,0.000000
FILLER_22_693,VSS,Metal1,340.0860,98.7400,0.000000
FILLER_22_686,VSS,Metal1,336.7260,98.7400,0.000000
FILLER_22_679,VSS,Metal1,333.3660,98.7400,0.000000
FILLER_22_672,VSS,Metal1,330.0060,98.7400,0.000000
FILLER_22_665,VSS,Metal1,326.6460,98.7400,0.000000
FILLER_22_658,VSS,Metal1,323.2860,98.7400,0.000000
FILLER_22_651,VSS,Metal1,319.9260,98.7400,0.000000
FILLER_22_644,VSS,Metal1,316.5660,98.7400,0.000000
FILLER_22_637,VSS,Metal1,313.2060,98.7400,0.000000
FILLER_22_630,VSS,Metal1,309.8460,98.7400,0.000000
FILLER_22_623,VSS,Metal1,306.4860,98.7400,0.000000
FILLER_22_616,VSS,Metal1,303.1260,98.7400,0.000000
FILLER_22_609,VSS,Metal1,299.7660,98.7400,0.000000
FILLER_22_602,VSS,Metal1,296.4060,98.7400,0.000000
FILLER_22_595,VSS,Metal1,293.0460,98.7400,0.000000
FILLER_22_588,VSS,Metal1,289.6860,98.7400,0.000000
FILLER_22_581,VSS,Metal1,286.3260,98.7400,0.000000
FILLER_22_574,VSS,Metal1,282.9660,98.7400,0.000000
FILLER_22_567,VSS,Metal1,279.6060,98.7400,0.000000
FILLER_22_560,VSS,Metal1,276.2460,98.7400,0.000000
FILLER_22_553,VSS,Metal1,272.8860,98.7400,0.000000
FILLER_22_546,VSS,Metal1,269.5260,98.7400,0.000000
FILLER_22_539,VSS,Metal1,266.1660,98.7400,0.000000
FILLER_22_532,VSS,Metal1,262.8060,98.7400,0.000000
FILLER_22_525,VSS,Metal1,259.4460,98.7400,0.000000
FILLER_22_518,VSS,Metal1,256.0860,98.7400,0.000000
FILLER_22_511,VSS,Metal1,252.7260,98.7400,0.000000
FILLER_22_504,VSS,Metal1,249.3660,98.7400,0.000000
FILLER_22_497,VSS,Metal1,246.0060,98.7400,0.000000
FILLER_22_490,VSS,Metal1,242.6460,98.7400,0.000000
FILLER_22_483,VSS,Metal1,239.2860,98.7400,0.000000
FILLER_22_476,VSS,Metal1,235.9260,98.7400,0.000000
FILLER_22_469,VSS,Metal1,232.5660,98.7400,0.000000
FILLER_22_462,VSS,Metal1,229.2060,98.7400,0.000000
FILLER_22_455,VSS,Metal1,225.8460,98.7400,0.000000
FILLER_22_448,VSS,Metal1,222.4860,98.7400,0.000000
FILLER_22_441,VSS,Metal1,219.1260,98.7400,0.000000
FILLER_22_434,VSS,Metal1,215.7660,98.7400,0.000000
FILLER_22_427,VSS,Metal1,212.4060,98.7400,0.000000
FILLER_22_420,VSS,Metal1,209.0460,98.7400,0.000000
FILLER_22_413,VSS,Metal1,205.6860,98.7400,0.000000
FILLER_22_406,VSS,Metal1,202.3260,98.7400,0.000000
FILLER_22_399,VSS,Metal1,198.9660,98.7400,0.000000
FILLER_22_392,VSS,Metal1,195.6060,98.7400,0.000000
FILLER_22_385,VSS,Metal1,192.2460,98.7400,0.000000
FILLER_22_378,VSS,Metal1,188.8860,98.7400,0.000000
FILLER_22_371,VSS,Metal1,185.5260,98.7400,0.000000
FILLER_22_364,VSS,Metal1,182.1660,98.7400,0.000000
FILLER_22_357,VSS,Metal1,178.8060,98.7400,0.000000
FILLER_22_350,VSS,Metal1,175.4460,98.7400,0.000000
FILLER_22_343,VSS,Metal1,172.0860,98.7400,0.000000
FILLER_22_336,VSS,Metal1,168.7260,98.7400,0.000000
FILLER_22_329,VSS,Metal1,165.3660,98.7400,0.000000
FILLER_22_322,VSS,Metal1,162.0060,98.7400,0.000000
FILLER_22_315,VSS,Metal1,158.6460,98.7400,0.000000
FILLER_22_308,VSS,Metal1,155.2860,98.7400,0.000000
FILLER_22_301,VSS,Metal1,151.9260,98.7400,0.000000
FILLER_22_294,VSS,Metal1,148.5660,98.7400,0.000000
FILLER_22_287,VSS,Metal1,145.2060,98.7400,0.000000
FILLER_22_280,VSS,Metal1,141.8460,98.7400,0.000000
FILLER_22_273,VSS,Metal1,138.4860,98.7400,0.000000
FILLER_22_266,VSS,Metal1,135.1260,98.7400,0.000000
FILLER_22_259,VSS,Metal1,131.7660,98.7400,0.000000
FILLER_22_252,VSS,Metal1,128.4060,98.7400,0.000000
FILLER_22_245,VSS,Metal1,125.0460,98.7400,0.000000
FILLER_22_238,VSS,Metal1,121.6860,98.7400,0.000000
FILLER_22_231,VSS,Metal1,118.3260,98.7400,0.000000
FILLER_22_224,VSS,Metal1,114.9660,98.7400,0.000000
FILLER_22_217,VSS,Metal1,111.6060,98.7400,0.000000
FILLER_22_210,VSS,Metal1,108.2460,98.7400,0.000000
FILLER_22_203,VSS,Metal1,104.8860,98.7400,0.000000
FILLER_22_196,VSS,Metal1,101.5260,98.7400,0.000000
FILLER_22_189,VSS,Metal1,98.1660,98.7400,0.000000
FILLER_22_182,VSS,Metal1,94.8060,98.7400,0.000000
FILLER_22_175,VSS,Metal1,91.4460,98.7400,0.000000
FILLER_22_168,VSS,Metal1,88.0860,98.7400,0.000000
FILLER_22_161,VSS,Metal1,84.7260,98.7400,0.000000
FILLER_22_154,VSS,Metal1,81.3660,98.7400,0.000000
FILLER_22_147,VSS,Metal1,78.0060,98.7400,0.000000
FILLER_22_140,VSS,Metal1,74.6460,98.7400,0.000000
FILLER_22_133,VSS,Metal1,71.2860,98.7400,0.000000
FILLER_22_126,VSS,Metal1,67.9260,98.7400,0.000000
FILLER_22_119,VSS,Metal1,64.5660,98.7400,0.000000
FILLER_22_112,VSS,Metal1,61.2060,98.7400,0.000000
FILLER_22_105,VSS,Metal1,57.8460,98.7400,0.000000
FILLER_22_98,VSS,Metal1,54.4860,98.7400,0.000000
FILLER_22_91,VSS,Metal1,51.1260,98.7400,0.000000
FILLER_22_84,VSS,Metal1,47.7660,98.7400,0.000000
FILLER_22_77,VSS,Metal1,44.4060,98.7400,0.000000
FILLER_22_70,VSS,Metal1,41.0460,98.7400,0.000000
FILLER_22_63,VSS,Metal1,37.6860,98.7400,0.000000
FILLER_22_56,VSS,Metal1,34.3260,98.7400,0.000000
FILLER_22_49,VSS,Metal1,30.9660,98.7400,0.000000
FILLER_22_42,VSS,Metal1,27.6060,98.7400,0.000000
FILLER_22_35,VSS,Metal1,24.2460,98.7400,0.000000
FILLER_22_28,VSS,Metal1,20.8860,98.7400,0.000000
FILLER_22_21,VSS,Metal1,17.5260,98.7400,0.000000
FILLER_22_14,VSS,Metal1,14.1660,98.7400,0.000000
FILLER_22_7,VSS,Metal1,10.8060,98.7400,0.000000
FILLER_22_0,VSS,Metal1,7.4460,98.7400,0.000000
FILLER_21_1099,VSS,Metal1,533.7600,98.2800,0.000003
FILLER_21_1092,VSS,Metal1,531.6060,97.8190,0.000003
FILLER_21_1085,VSS,Metal1,528.2460,97.8190,0.000002
FILLER_21_1078,VSS,Metal1,524.8860,97.8190,0.000002
FILLER_21_1071,VSS,Metal1,521.5260,97.8190,0.000002
FILLER_21_1064,VSS,Metal1,518.1660,97.8190,0.000002
FILLER_21_1057,VSS,Metal1,514.8060,97.8190,0.000001
FILLER_21_1050,VSS,Metal1,511.4460,97.8190,0.000001
FILLER_21_1043,VSS,Metal1,508.0860,97.8190,0.000001
FILLER_21_1036,VSS,Metal1,504.7260,97.8190,0.000001
FILLER_21_1029,VSS,Metal1,501.3660,97.8190,0.000001
FILLER_21_1022,VSS,Metal1,498.0060,97.8190,0.000001
FILLER_21_1015,VSS,Metal1,494.6460,97.8190,0.000001
FILLER_21_1008,VSS,Metal1,491.2860,97.8190,0.000001
FILLER_21_1001,VSS,Metal1,487.9260,97.8190,0.000001
FILLER_21_994,VSS,Metal1,484.5660,97.8190,0.000000
FILLER_21_987,VSS,Metal1,481.2060,97.8190,0.000000
FILLER_21_980,VSS,Metal1,477.8460,97.8190,0.000000
FILLER_21_973,VSS,Metal1,474.4860,97.8190,0.000000
FILLER_21_966,VSS,Metal1,471.1260,97.8190,0.000000
FILLER_21_959,VSS,Metal1,467.7660,97.8190,0.000000
FILLER_21_952,VSS,Metal1,464.4060,97.8190,0.000000
FILLER_21_945,VSS,Metal1,461.0460,97.8190,0.000000
FILLER_21_938,VSS,Metal1,457.6860,97.8190,0.000000
FILLER_21_931,VSS,Metal1,454.3260,97.8190,0.000000
FILLER_21_924,VSS,Metal1,450.9660,97.8190,0.000000
FILLER_21_917,VSS,Metal1,447.6060,97.8190,0.000000
FILLER_21_910,VSS,Metal1,444.2460,97.8190,0.000000
FILLER_21_903,VSS,Metal1,440.8860,97.8190,0.000000
FILLER_21_896,VSS,Metal1,437.5260,97.8190,0.000000
FILLER_21_889,VSS,Metal1,434.1660,97.8190,0.000000
FILLER_21_882,VSS,Metal1,430.8060,97.8190,0.000000
FILLER_21_875,VSS,Metal1,427.4460,97.8190,0.000000
FILLER_21_868,VSS,Metal1,424.0860,97.8190,0.000000
FILLER_21_861,VSS,Metal1,420.7260,97.8190,0.000000
FILLER_21_854,VSS,Metal1,417.3660,97.8190,0.000000
FILLER_21_847,VSS,Metal1,414.0060,97.8190,0.000000
FILLER_21_840,VSS,Metal1,410.6460,97.8190,0.000000
FILLER_21_833,VSS,Metal1,407.2860,97.8190,0.000000
FILLER_21_826,VSS,Metal1,403.9260,97.8190,0.000000
FILLER_21_819,VSS,Metal1,400.5660,97.8190,0.000000
FILLER_21_812,VSS,Metal1,397.2060,97.8190,0.000000
FILLER_21_805,VSS,Metal1,393.8460,97.8190,0.000000
FILLER_21_798,VSS,Metal1,390.4860,97.8190,0.000000
FILLER_21_791,VSS,Metal1,387.1260,97.8190,0.000000
FILLER_21_784,VSS,Metal1,383.7660,97.8190,0.000000
FILLER_21_777,VSS,Metal1,380.4060,97.8190,0.000000
FILLER_21_770,VSS,Metal1,377.0460,97.8190,0.000000
FILLER_21_763,VSS,Metal1,373.6860,97.8190,0.000000
FILLER_21_756,VSS,Metal1,370.3260,97.8190,0.000000
FILLER_21_749,VSS,Metal1,366.9660,97.8190,0.000000
FILLER_21_742,VSS,Metal1,363.6060,97.8190,0.000000
FILLER_21_735,VSS,Metal1,360.2460,97.8190,0.000000
FILLER_21_728,VSS,Metal1,356.8860,97.8190,0.000000
FILLER_21_721,VSS,Metal1,353.5260,97.8190,0.000000
FILLER_21_714,VSS,Metal1,350.1660,97.8190,0.000000
FILLER_21_707,VSS,Metal1,346.8060,97.8190,0.000000
FILLER_21_700,VSS,Metal1,343.4460,97.8190,0.000000
FILLER_21_693,VSS,Metal1,340.0860,97.8190,0.000000
FILLER_21_686,VSS,Metal1,336.7260,97.8190,0.000000
FILLER_21_679,VSS,Metal1,333.3660,97.8190,0.000000
FILLER_21_672,VSS,Metal1,330.0060,97.8190,0.000000
FILLER_21_665,VSS,Metal1,326.6460,97.8190,0.000000
FILLER_21_658,VSS,Metal1,323.2860,97.8190,0.000000
FILLER_21_651,VSS,Metal1,319.9260,97.8190,0.000000
FILLER_21_644,VSS,Metal1,316.5660,97.8190,0.000000
FILLER_21_637,VSS,Metal1,313.2060,97.8190,0.000000
FILLER_21_630,VSS,Metal1,309.8460,97.8190,0.000000
FILLER_21_623,VSS,Metal1,306.4860,97.8190,0.000000
FILLER_21_616,VSS,Metal1,303.1260,97.8190,0.000000
FILLER_21_609,VSS,Metal1,299.7660,97.8190,0.000000
FILLER_21_602,VSS,Metal1,296.4060,97.8190,0.000000
FILLER_21_595,VSS,Metal1,293.0460,97.8190,0.000000
FILLER_21_588,VSS,Metal1,289.6860,97.8190,0.000000
FILLER_21_581,VSS,Metal1,286.3260,97.8190,0.000000
FILLER_21_574,VSS,Metal1,282.9660,97.8190,0.000000
FILLER_21_567,VSS,Metal1,279.6060,97.8190,0.000000
FILLER_21_560,VSS,Metal1,276.2460,97.8190,0.000000
FILLER_21_553,VSS,Metal1,272.8860,97.8190,0.000000
FILLER_21_546,VSS,Metal1,269.5260,97.8190,0.000000
FILLER_21_539,VSS,Metal1,266.1660,97.8190,0.000000
FILLER_21_532,VSS,Metal1,262.8060,97.8190,0.000000
FILLER_21_525,VSS,Metal1,259.4460,97.8190,0.000000
FILLER_21_518,VSS,Metal1,256.0860,97.8190,0.000000
FILLER_21_511,VSS,Metal1,252.7260,97.8190,0.000000
FILLER_21_504,VSS,Metal1,249.3660,97.8190,0.000000
FILLER_21_497,VSS,Metal1,246.0060,97.8190,0.000000
FILLER_21_490,VSS,Metal1,242.6460,97.8190,0.000000
FILLER_21_483,VSS,Metal1,239.2860,97.8190,0.000000
FILLER_21_476,VSS,Metal1,235.9260,97.8190,0.000000
FILLER_21_469,VSS,Metal1,232.5660,97.8190,0.000000
FILLER_21_462,VSS,Metal1,229.2060,97.8190,0.000000
FILLER_21_455,VSS,Metal1,225.8460,97.8190,0.000000
FILLER_21_448,VSS,Metal1,222.4860,97.8190,0.000000
FILLER_21_441,VSS,Metal1,219.1260,97.8190,0.000000
FILLER_21_434,VSS,Metal1,215.7660,97.8190,0.000000
FILLER_21_427,VSS,Metal1,212.4060,97.8190,0.000000
FILLER_21_420,VSS,Metal1,209.0460,97.8190,0.000000
FILLER_21_413,VSS,Metal1,205.6860,97.8190,0.000000
FILLER_21_406,VSS,Metal1,202.3260,97.8190,0.000000
FILLER_21_399,VSS,Metal1,198.9660,97.8190,0.000000
FILLER_21_392,VSS,Metal1,195.6060,97.8190,0.000000
FILLER_21_385,VSS,Metal1,192.2460,97.8190,0.000000
FILLER_21_378,VSS,Metal1,188.8860,97.8190,0.000000
FILLER_21_371,VSS,Metal1,185.5260,97.8190,0.000000
FILLER_21_364,VSS,Metal1,182.1660,97.8190,0.000000
FILLER_21_357,VSS,Metal1,178.8060,97.8190,0.000000
FILLER_21_350,VSS,Metal1,175.4460,97.8190,0.000000
FILLER_21_343,VSS,Metal1,172.0860,97.8190,0.000000
FILLER_21_336,VSS,Metal1,168.7260,97.8190,0.000000
FILLER_21_329,VSS,Metal1,165.3660,97.8190,0.000000
FILLER_21_322,VSS,Metal1,162.0060,97.8190,0.000000
FILLER_21_315,VSS,Metal1,158.6460,97.8190,0.000000
FILLER_21_308,VSS,Metal1,155.2860,97.8190,0.000000
FILLER_21_301,VSS,Metal1,151.9260,97.8190,0.000000
FILLER_21_294,VSS,Metal1,148.5660,97.8190,0.000000
FILLER_21_287,VSS,Metal1,145.2060,97.8190,0.000000
FILLER_21_280,VSS,Metal1,141.8460,97.8190,0.000000
FILLER_21_273,VSS,Metal1,138.4860,97.8190,0.000000
FILLER_21_266,VSS,Metal1,135.1260,97.8190,0.000000
FILLER_21_259,VSS,Metal1,131.7660,97.8190,0.000000
FILLER_21_252,VSS,Metal1,128.4060,97.8190,0.000000
FILLER_21_245,VSS,Metal1,125.0460,97.8190,0.000000
FILLER_21_238,VSS,Metal1,121.6860,97.8190,0.000000
FILLER_21_231,VSS,Metal1,118.3260,97.8190,0.000000
FILLER_21_224,VSS,Metal1,114.9660,97.8190,0.000000
FILLER_21_217,VSS,Metal1,111.6060,97.8190,0.000000
FILLER_21_210,VSS,Metal1,108.2460,97.8190,0.000000
FILLER_21_203,VSS,Metal1,104.8860,97.8190,0.000000
FILLER_21_196,VSS,Metal1,101.5260,97.8190,0.000000
FILLER_21_189,VSS,Metal1,98.1660,97.8190,0.000000
FILLER_21_182,VSS,Metal1,94.8060,97.8190,0.000000
FILLER_21_175,VSS,Metal1,91.4460,97.8190,0.000000
FILLER_21_168,VSS,Metal1,88.0860,97.8190,0.000000
FILLER_21_161,VSS,Metal1,84.7260,97.8190,0.000000
